Ticker,close,date,high,low,month,open,volume,year,daily_return,cumulative_return,sector
BHARTIARTL,1289.0,2024-04-19 05:30:00,1296.5,1253.35,2024-04,1280.0,13103862,2024,0.018368556191981078,0.2487889943809336,
BHARTIARTL,1297.55,2024-04-22 05:30:00,1305.4,1288.25,2024-04,1304.0,7894656,2024,0.00663304887509697,0.2570722728153456,
BHARTIARTL,1342.35,2024-04-23 05:30:00,1351.0,1302.1,2024-04,1310.0,12074766,2024,0.03452660783784811,0.3004747142026736,
BHARTIARTL,1336.4,2024-04-24 05:30:00,1354.0,1333.55,2024-04,1352.0,6277492,2024,-0.004432525049353653,0.2947103274559193,
BHARTIARTL,1338.7,2024-04-25 05:30:00,1343.8,1324.35,2024-04,1331.0,8512627,2024,0.0017210416043100807,0.2969385777950009,
BHARTIARTL,1326.0,2024-04-26 05:30:00,1345.7,1322.0,2024-04,1338.0,5289771,2024,-0.009486815567341433,0.2846347607052897,
BHARTIARTL,1332.45,2024-04-29 05:30:00,1346.0,1320.0,2024-04,1324.5,3195888,2024,0.004864253393665141,0.2908835496996707,
BHARTIARTL,1322.3,2024-04-30 05:30:00,1334.8,1319.95,2024-04,1323.15,5272565,2024,-0.007617546624638871,0.2810501840728541,
BHARTIARTL,1304.05,2024-05-02 05:30:00,1319.9,1293.6,2024-05,1315.25,7995432,2024,-0.013801709143159702,0.2633695020344893,
BHARTIARTL,1277.4,2024-05-03 05:30:00,1310.5,1258.15,2024-05,1306.0,11290875,2024,-0.020436332962693093,0.23755086223600075,
BHARTIARTL,1283.4,2024-05-06 05:30:00,1298.45,1273.2,2024-05,1275.0,5555467,2024,0.004697040864255486,0.24336368920751794,
BHARTIARTL,1286.15,2024-05-07 05:30:00,1294.45,1271.0,2024-05,1286.35,5767030,2024,0.0021427458313854064,0.2460279015694633,
BHARTIARTL,1288.6,2024-05-08 05:30:00,1299.4,1274.7,2024-05,1276.15,2682816,2024,0.001904910002721083,0.24840147258283252,
BHARTIARTL,1275.45,2024-05-09 05:30:00,1295.3,1270.05,2024-05,1283.0,4809145,2024,-0.01020487350613053,0.23566169347025756,
BHARTIARTL,1301.15,2024-05-10 05:30:00,1308.5,1271.75,2024-05,1275.05,5532513,2024,0.020149751068250454,0.26055996899825606,
BHARTIARTL,1285.95,2024-05-13 05:30:00,1302.9,1281.4,2024-05,1301.15,3703942,2024,-0.011681973638704268,0.24583414067041254,
BHARTIARTL,1284.3,2024-05-14 05:30:00,1299.9,1280.7,2024-05,1290.55,3262908,2024,-0.0012830980986819895,0.24423561325324528,
BHARTIARTL,1309.9,2024-05-15 05:30:00,1318.25,1280.5,2024-05,1281.55,6891004,2024,0.01993303745230879,0.2690370083317186,
BHARTIARTL,1345.1,2024-05-16 05:30:00,1356.85,1321.3,2024-05,1328.0,11932181,2024,0.02687228032674227,0.30313892656461894,
BHARTIARTL,1344.45,2024-05-17 05:30:00,1360.0,1339.25,2024-05,1353.6,6614017,2024,-0.0004832354471785427,0.3025092036427046,
BHARTIARTL,1347.75,2024-05-18 05:30:00,1351.0,1341.45,2024-05,1347.95,149406,2024,0.00245453531183748,0.3057062584770389,
BHARTIARTL,1344.3,2024-05-21 05:30:00,1362.75,1335.75,2024-05,1356.0,5422220,2024,-0.0025598219254313603,0.30236388296841654,
BHARTIARTL,1347.9,2024-05-22 05:30:00,1351.0,1329.55,2024-05,1342.15,3026723,2024,0.0026779736665922815,0.30585157915132677,
BHARTIARTL,1374.05,2024-05-23 05:30:00,1377.3,1344.3,2024-05,1350.75,7147341,2024,0.01940054900215138,0.33118581670218883,
BHARTIARTL,1388.5,2024-05-24 05:30:00,1397.75,1374.05,2024-05,1375.5,5622368,2024,0.010516356755576606,0.34518504165859265,
BHARTIARTL,1384.35,2024-05-27 05:30:00,1407.0,1378.0,2024-05,1396.0,6553974,2024,-0.0029888368743248295,0.34116450300329326,
BHARTIARTL,1371.05,2024-05-28 05:30:00,1386.95,1366.9,2024-05,1384.8,2068963,2024,-0.009607396973308702,0.32827940321643045,
BHARTIARTL,1377.1,2024-05-29 05:30:00,1390.25,1355.5,2024-05,1355.5,4445083,2024,0.004412676415885608,0.3341406704127101,
BHARTIARTL,1377.15,2024-05-30 05:30:00,1386.45,1363.5,2024-05,1378.8,7100303,2024,3.630818386479717e-05,0.33418911063747303,
BHARTIARTL,1372.75,2024-05-31 05:30:00,1388.0,1338.0,2024-05,1380.0,24825643,2024,-0.0031950041752896174,0.3299263708583604,
BHARTIARTL,1391.1,2024-06-03 05:30:00,1420.45,1385.0,2024-06,1415.3,6017122,2024,0.013367328355490704,0.34770393334625016,
BHARTIARTL,1299.7,2024-06-04 05:30:00,1397.0,1219.05,2024-06,1391.1,19924421,2024,-0.06570340018690235,0.2591552024801391,
BHARTIARTL,1344.35,2024-06-05 05:30:00,1348.75,1279.85,2024-06,1325.65,12175520,2024,0.03435408171116405,0.30241232319317923,
BHARTIARTL,1370.6,2024-06-06 05:30:00,1376.25,1329.0,2024-06,1359.0,10279789,2024,0.019526165061181988,0.3278434411935667,
BHARTIARTL,1425.25,2024-06-07 05:30:00,1430.65,1363.15,2024-06,1370.6,12280748,2024,0.0398730483000147,0.3807886068591355,
BHARTIARTL,1426.05,2024-06-10 05:30:00,1436.65,1421.05,2024-06,1421.05,5318477,2024,0.0005613050342045955,0.3815636504553379,
BHARTIARTL,1427.25,2024-06-11 05:30:00,1434.6,1413.0,2024-06,1426.0,4416792,2024,0.0008414852214158053,0.3827262158496414,
BHARTIARTL,1438.4,2024-06-12 05:30:00,1447.85,1422.1,2024-06,1425.0,4876138,2024,0.00781222630933609,0.3935283859717107,
BHARTIARTL,1425.75,2024-06-13 05:30:00,1455.95,1420.45,2024-06,1449.0,7990376,2024,-0.008794493882091303,0.381273009106762,
BHARTIARTL,1427.4,2024-06-14 05:30:00,1434.0,1420.95,2024-06,1434.0,3978442,2024,0.0011572856391373065,0.38287153652392925,
BHARTIARTL,1428.35,2024-06-18 05:30:00,1444.0,1418.0,2024-06,1444.0,8671131,2024,0.0006655457475128745,0.38379190079441927,
BHARTIARTL,1392.35,2024-06-19 05:30:00,1434.8,1388.3,2024-06,1433.95,8640918,2024,-0.02520390660552385,0.34891493896531633,
BHARTIARTL,1381.15,2024-06-20 05:30:00,1406.95,1376.25,2024-06,1405.95,8742855,2024,-0.008043954465471903,0.33806432861848457,
BHARTIARTL,1416.05,2024-06-21 05:30:00,1423.95,1372.85,2024-06,1384.95,43929578,2024,0.02526879774101287,0.3718756055028092,
BHARTIARTL,1419.8,2024-06-24 05:30:00,1423.8,1389.35,2024-06,1402.0,6195831,2024,0.0026482115744501655,0.3755086223600075,
BHARTIARTL,1414.95,2024-06-25 05:30:00,1434.0,1409.85,2024-06,1434.0,6353748,2024,-0.0034159740808563654,0.3708099205580313,
BHARTIARTL,1459.5,2024-06-26 05:30:00,1479.95,1408.95,2024-06,1414.95,9579826,2024,0.03148521149157202,0.41397016082154603,
BHARTIARTL,1475.8,2024-06-27 05:30:00,1489.0,1440.05,2024-06,1464.0,19675528,2024,0.011168208290510462,0.42976167409416766,
BHARTIARTL,1444.05,2024-06-28 05:30:00,1536.25,1436.65,2024-06,1536.25,29145832,2024,-0.0215137552513891,0.3990021313698895,
BHARTIARTL,1454.0,2024-07-01 05:30:00,1466.8,1449.25,2024-07,1450.0,6011806,2024,0.006890343132162968,0.4086417360976553,
BHARTIARTL,1418.95,2024-07-02 05:30:00,1473.4,1417.0,2024-07,1462.0,7792632,2024,-0.02410591471801926,0.3746851385390426,
BHARTIARTL,1419.85,2024-07-03 05:30:00,1432.4,1408.45,2024-07,1427.95,8261388,2024,0.0006342718207124065,0.37555706258476995,
BHARTIARTL,1423.05,2024-07-04 05:30:00,1441.1,1411.5,2024-07,1418.0,9570938,2024,0.0022537591999154394,0.3786572369695791,
BHARTIARTL,1429.7,2024-07-05 05:30:00,1433.6,1416.85,2024-07,1422.5,4881198,2024,0.004673061382242327,0.3850997868630106,
BHARTIARTL,1435.15,2024-07-08 05:30:00,1438.85,1423.15,2024-07,1431.0,3261797,2024,0.0038119885290621713,0.39037977136213886,
BHARTIARTL,1435.55,2024-07-09 05:30:00,1441.65,1428.15,2024-07,1436.0,2897480,2024,0.0002787165104691791,0.39076729316023995,
BHARTIARTL,1445.05,2024-07-10 05:30:00,1448.75,1426.15,2024-07,1441.0,3416762,2024,0.00661767266901192,0.3999709358651422,
BHARTIARTL,1437.95,2024-07-11 05:30:00,1450.85,1428.0,2024-07,1450.0,4178558,2024,-0.0049133247984498585,0.3930924239488469,
BHARTIARTL,1433.25,2024-07-12 05:30:00,1447.6,1421.45,2024-07,1442.0,6342135,2024,-0.0032685420216280736,0.38853904282115836,
BHARTIARTL,1437.6,2024-07-15 05:30:00,1440.0,1426.05,2024-07,1433.25,3324806,2024,0.003035060177917215,0.3927533423755081,
BHARTIARTL,1466.5,2024-07-16 05:30:00,1473.3,1445.0,2024-07,1452.0,6967651,2024,0.020102949360044642,0.42075179228831594,
BHARTIARTL,1483.65,2024-07-18 05:30:00,1485.95,1459.05,2024-07,1466.0,6470342,2024,0.011694510739856945,0.43736678938190265,
BHARTIARTL,1461.75,2024-07-19 05:30:00,1480.0,1451.95,2024-07,1480.0,3858596,2024,-0.014760893741785575,0.4161499709358649,
BHARTIARTL,1465.4,2024-07-22 05:30:00,1472.0,1449.05,2024-07,1450.0,3560584,2024,0.00249700701214306,0.41968610734353806,
BHARTIARTL,1465.7,2024-07-23 05:30:00,1470.0,1428.45,2024-07,1470.0,2936143,2024,0.0002047222601337939,0.419976748692114,
BHARTIARTL,1455.2,2024-07-24 05:30:00,1475.6,1436.55,2024-07,1466.0,4529339,2024,-0.007163812512792522,0.409804301491959,
BHARTIARTL,1449.15,2024-07-25 05:30:00,1454.0,1440.1,2024-07,1445.0,4277756,2024,-0.004157504123144529,0.40394303429567935,
BHARTIARTL,1514.4,2024-07-26 05:30:00,1520.0,1449.15,2024-07,1450.25,9564987,2024,0.04502639478314885,0.46715752761092855,
BHARTIARTL,1481.35,2024-07-29 05:30:00,1525.0,1477.05,2024-07,1525.0,4589313,2024,-0.021823824617010157,0.4351385390428215,
BHARTIARTL,1470.35,2024-07-30 05:30:00,1484.9,1464.05,2024-07,1484.4,4263689,2024,-0.007425659027238685,0.42448168959504007,
BHARTIARTL,1491.55,2024-07-31 05:30:00,1504.15,1473.15,2024-07,1477.85,5634305,2024,0.014418335770394863,0.4450203448944008,
BHARTIARTL,1505.5,2024-08-01 05:30:00,1511.0,1485.0,2024-08,1485.0,4531379,2024,0.00935268680231971,0.45853516760317814,
BHARTIARTL,1493.8,2024-08-02 05:30:00,1505.15,1483.6,2024-08,1494.1,3335905,2024,-0.007771504483560343,0.4472001550087197,
BHARTIARTL,1465.7,2024-08-05 05:30:00,1488.0,1451.5,2024-08,1482.0,5111901,2024,-0.018811085821395013,0.41997674869211443,
BHARTIARTL,1443.55,2024-08-06 05:30:00,1492.9,1431.1,2024-08,1483.1,8249573,2024,-0.015112233062700486,0.39851772912226346,
BHARTIARTL,1441.75,2024-08-07 05:30:00,1454.9,1422.6,2024-08,1452.0,5700734,2024,-0.0012469259810882205,0.39677388103080835,
BHARTIARTL,1451.8,2024-08-08 05:30:00,1466.5,1430.0,2024-08,1435.0,5986360,2024,0.006970695335529742,0.40651036620809955,
BHARTIARTL,1464.1,2024-08-09 05:30:00,1482.0,1457.3,2024-08,1465.0,3615910,2024,0.008472241355558685,0.41842666149970986,
BHARTIARTL,1458.6,2024-08-12 05:30:00,1477.5,1445.0,2024-08,1466.0,4028226,2024,-0.0037565740045079066,0.41309823677581914,
BHARTIARTL,1459.7,2024-08-13 05:30:00,1478.4,1450.35,2024-08,1468.0,4495208,2024,0.0007541478129713397,0.41416392172059724,
BHARTIARTL,1471.7,2024-08-14 05:30:00,1480.1,1453.1,2024-08,1453.1,5891784,2024,0.00822086730150029,0.4257895756636314,
BHARTIARTL,1483.55,2024-08-16 05:30:00,1491.0,1468.1,2024-08,1480.0,7176426,2024,0.008051912753958002,0.4372699089323777,
BHARTIARTL,1469.65,2024-08-19 05:30:00,1489.1,1464.3,2024-08,1487.0,4404075,2024,-0.009369417950186976,0.42380352644836305,
BHARTIARTL,1449.15,2024-08-20 05:30:00,1484.75,1446.5,2024-08,1480.0,10046892,2024,-0.01394889939781585,0.40394303429567935,
BHARTIARTL,1463.45,2024-08-21 05:30:00,1466.6,1447.7,2024-08,1453.0,6175510,2024,0.009867853569333729,0.4177969385777951,
BHARTIARTL,1486.35,2024-08-22 05:30:00,1499.9,1465.0,2024-08,1473.7,6781325,2024,0.015647955174416417,0.4399825615190853,
BHARTIARTL,1506.75,2024-08-23 05:30:00,1510.0,1479.35,2024-08,1493.0,6238112,2024,0.01372489655868403,0.45974617322224365,
BHARTIARTL,1513.55,2024-08-26 05:30:00,1520.7,1505.0,2024-08,1509.0,4307432,2024,0.004513024722083925,0.466334043789963,
BHARTIARTL,1522.75,2024-08-27 05:30:00,1526.35,1502.0,2024-08,1518.0,3965066,2024,0.006078424895114232,0.47524704514628935,
BHARTIARTL,1556.35,2024-08-28 05:30:00,1564.5,1521.65,2024-08,1527.95,6225319,2024,0.022065342308323688,0.5077988761867853,
BHARTIARTL,1565.9,2024-08-29 05:30:00,1571.7,1545.95,2024-08,1565.0,8036748,2024,0.0061361518938543025,0.5170509591164503,
BHARTIARTL,1589.05,2024-08-30 05:30:00,1608.4,1561.6,2024-08,1576.0,37820442,2024,0.01478383038508202,0.539478783181554,
BHARTIARTL,1571.35,2024-09-02 05:30:00,1605.0,1565.5,2024-09,1605.0,4890314,2024,-0.01113873068814708,0.5223309436155783,
BHARTIARTL,1560.6,2024-09-03 05:30:00,1579.0,1558.6,2024-09,1579.0,4546295,2024,-0.0068412511534667875,0.5119162952916101,
BHARTIARTL,1561.9,2024-09-04 05:30:00,1566.0,1542.0,2024-09,1558.0,5213811,2024,0.0008330129437397193,0.513175741135439,
BHARTIARTL,1547.2,2024-09-05 05:30:00,1563.0,1541.5,2024-09,1559.0,5652812,2024,-0.009411614059798956,0.4989343150552219,
BHARTIARTL,1539.25,2024-09-06 05:30:00,1555.6,1530.2,2024-09,1552.8,5497805,2024,-0.005138314374353747,0.4912323193179615,
BHARTIARTL,1542.65,2024-09-09 05:30:00,1546.75,1523.25,2024-09,1523.25,3912508,2024,0.002208867955173055,0.4945262546018214,
BHARTIARTL,1577.85,2024-09-10 05:30:00,1586.0,1545.15,2024-09,1545.15,6163457,2024,0.022817878326256702,0.528628172834722,
BHARTIARTL,1577.8,2024-09-11 05:30:00,1598.9,1574.45,2024-09,1578.45,5994914,2024,-3.168869030645283e-05,0.5285797326099593,
BHARTIARTL,1646.75,2024-09-12 05:30:00,1652.8,1590.1,2024-09,1596.15,12204496,2024,0.043700088731144726,0.5953788025576441,
BHARTIARTL,1634.45,2024-09-13 05:30:00,1654.9,1631.05,2024-09,1651.0,5609618,2024,-0.007469257628662462,0.583462507266034,
BHARTIARTL,1635.45,2024-09-16 05:30:00,1652.95,1630.1,2024-09,1634.45,3762063,2024,0.0006118266083392498,0.5844313117612869,
BHARTIARTL,1661.75,2024-09-17 05:30:00,1666.05,1638.5,2024-09,1650.0,4223072,2024,0.016081200892720693,0.6099108699864371,
BHARTIARTL,1654.9,2024-09-18 05:30:00,1670.95,1647.85,2024-09,1655.2,3171195,2024,-0.004122160373100647,0.603274559193955,
BHARTIARTL,1664.85,2024-09-19 05:30:00,1711.7,1647.7,2024-09,1647.7,8498240,2024,0.006012447882047134,0.6129141639217208,
BHARTIARTL,1711.75,2024-09-20 05:30:00,1723.4,1666.0,2024-09,1671.0,21646275,2024,0.028170706069615914,0.6583510947490798,
BHARTIARTL,1750.45,2024-09-23 05:30:00,1754.25,1719.0,2024-09,1719.0,5001827,2024,0.0226084416532788,0.6958438287153654,
BHARTIARTL,1756.65,2024-09-24 05:30:00,1767.55,1746.1,2024-09,1752.0,7579205,2024,0.003541946356651282,0.7018504165859334,
BHARTIARTL,1760.4,2024-09-25 05:30:00,1766.9,1745.0,2024-09,1755.55,4017103,2024,0.0021347451114337446,0.7054834334431317,
BHARTIARTL,1771.1,2024-09-26 05:30:00,1779.0,1746.15,2024-09,1770.0,7417423,2024,0.006078164053624047,0.715849641542337,
BHARTIARTL,1734.6,2024-09-27 05:30:00,1763.45,1722.5,2024-09,1755.2,7116861,2024,-0.020608661283947782,0.6804882774656078,
BHARTIARTL,1709.55,2024-09-30 05:30:00,1733.0,1704.2,2024-09,1714.0,6907288,2024,-0.014441369768246282,0.6562197248595236,
BHARTIARTL,1698.7,2024-10-01 05:30:00,1722.85,1696.0,2024-10,1705.0,3649090,2024,-0.006346699423824931,0.6457081960860303,
BHARTIARTL,1673.45,2024-10-03 05:30:00,1695.0,1665.0,2024-10,1665.0,7200276,2024,-0.014864308000235527,0.6212458825808955,
BHARTIARTL,1640.9,2024-10-04 05:30:00,1686.7,1630.15,2024-10,1670.05,8576527,2024,-0.01945083510113832,0.589711296260415,
BHARTIARTL,1662.05,2024-10-07 05:30:00,1670.0,1642.45,2024-10,1651.0,5387707,2024,0.012889268084587568,0.6102015113350128,
BHARTIARTL,1657.45,2024-10-08 05:30:00,1679.5,1652.0,2024-10,1662.6,5224335,2024,-0.0027676664360277714,0.6057450106568496,
BHARTIARTL,1678.1,2024-10-09 05:30:00,1704.6,1661.05,2024-10,1666.75,3414614,2024,0.01245889770430475,0.6257508234838209,
BHARTIARTL,1678.1,2024-10-10 05:30:00,1698.95,1665.0,2024-10,1686.6,5047657,2024,0.0,0.6257508234838209,
BHARTIARTL,1687.4,2024-10-11 05:30:00,1690.25,1658.65,2024-10,1678.1,2367678,2024,0.005541982003456347,0.6347607052896727,
BHARTIARTL,1695.6,2024-10-14 05:30:00,1710.05,1679.35,2024-10,1686.0,2069815,2024,0.0048595472324284295,0.6427049021507458,
BHARTIARTL,1717.25,2024-10-15 05:30:00,1732.75,1699.95,2024-10,1708.0,5891334,2024,0.012768341589997734,0.6636795194729703,
BHARTIARTL,1733.95,2024-10-16 05:30:00,1742.25,1717.1,2024-10,1720.0,3299887,2024,0.009724850778861649,0.6798585545436933,
BHARTIARTL,1701.15,2024-10-17 05:30:00,1737.95,1694.4,2024-10,1736.75,4373392,2024,-0.018916347068831274,0.6480817670993995,
BHARTIARTL,1707.85,2024-10-18 05:30:00,1716.1,1685.2,2024-10,1710.0,4154915,2024,0.00393851218293495,0.6545727572175934,
BHARTIARTL,1692.55,2024-10-21 05:30:00,1708.95,1662.0,2024-10,1705.55,3836168,2024,-0.008958632198378003,0.6397500484402248,
BHARTIARTL,1692.25,2024-10-22 05:30:00,1712.9,1687.35,2024-10,1692.0,3070057,2024,-0.0001772473486750803,0.6394594070916488,
BHARTIARTL,1685.8,2024-10-23 05:30:00,1701.35,1680.1,2024-10,1690.0,2764757,2024,-0.003811493573644631,0.6332106180972679,
BHARTIARTL,1678.45,2024-10-24 05:30:00,1693.0,1657.4,2024-10,1687.0,3669575,2024,-0.0043599477992644076,0.6260899050571593,
BHARTIARTL,1666.0,2024-10-25 05:30:00,1684.75,1655.85,2024-10,1681.1,3434386,2024,-0.007417557865888158,0.6140282890912612,
BHARTIARTL,1663.35,2024-10-28 05:30:00,1677.85,1645.65,2024-10,1658.15,2811651,2024,-0.0015906362545018427,0.611460957178841,
BHARTIARTL,1637.1,2024-10-29 05:30:00,1667.95,1610.0,2024-10,1650.5,6990747,2024,-0.01578140499594194,0.5860298391784535,
BHARTIARTL,1633.35,2024-10-30 05:30:00,1651.0,1617.8,2024-10,1627.8,4622628,2024,-0.002290635880520475,0.5823968223212552,
BHARTIARTL,1612.6,2024-10-31 05:30:00,1638.8,1602.15,2024-10,1634.0,4921681,2024,-0.012703952000489793,0.5622941290447585,
BHARTIARTL,1616.45,2024-11-01 05:30:00,1626.35,1605.35,2024-11,1620.0,279441,2024,0.0023874488403821115,0.5660240263514822,
BHARTIARTL,1591.25,2024-11-04 05:30:00,1623.85,1573.05,2024-11,1619.15,6094029,2024,-0.015589718209657044,0.5416101530711102,
BHARTIARTL,1578.4,2024-11-05 05:30:00,1593.9,1566.0,2024-11,1583.25,6473278,2024,-0.008075412411626015,0.5291610153071111,
BHARTIARTL,1598.8,2024-11-06 05:30:00,1610.75,1566.5,2024-11,1583.0,6631728,2024,0.01292448048656869,0.5489246270102695,
BHARTIARTL,1575.8,2024-11-07 05:30:00,1608.55,1569.65,2024-11,1595.95,5160994,2024,-0.014385789342006516,0.5266421236194536,
BHARTIARTL,1569.9,2024-11-08 05:30:00,1579.5,1558.85,2024-11,1571.0,3096384,2024,-0.0037441299657315907,0.5209261770974618,
BHARTIARTL,1560.55,2024-11-11 05:30:00,1581.6,1551.8,2024-11,1561.0,3664301,2024,-0.0059557933626346315,0.5118678550668474,
BHARTIARTL,1555.65,2024-11-12 05:30:00,1595.0,1550.1,2024-11,1568.8,4479934,2024,-0.0031399186184357664,0.5071207130401085,
BHARTIARTL,1550.45,2024-11-13 05:30:00,1572.5,1546.35,2024-11,1559.9,5816699,2024,-0.0033426541959952205,0.5020829296647937,
BHARTIARTL,1550.5,2024-11-14 05:30:00,1568.0,1536.55,2024-11,1550.0,5139154,2024,3.224870198970109e-05,0.5021313698895562,
BHARTIARTL,1537.0,2024-11-18 05:30:00,1568.95,1529.45,2024-11,1568.95,4816078,2024,-0.008706868752015429,0.4890525092036426,
BHARTIARTL,1525.5,2024-11-19 05:30:00,1558.0,1519.3,2024-11,1537.0,6238241,2024,-0.007482108002602517,0.4779112575082347,
BHARTIARTL,1525.15,2024-11-21 05:30:00,1542.05,1511.0,2024-11,1538.0,7356679,2024,-0.00022943297279576225,0.4775721759348963,
BHARTIARTL,1569.3,2024-11-22 05:30:00,1575.0,1520.2,2024-11,1533.0,7640321,2024,0.02894797233059032,0.5203448944003097,
BPCL,170.68,2023-10-03 05:30:00,174.6,170.43,2023-10,174.25,10514554,2023,,,ENERGY
BPCL,170.68,2023-10-04 05:30:00,172.48,169.78,2023-10,170.68,6049760,2023,0.0,0.0,ENERGY
BPCL,172.23,2023-10-05 05:30:00,173.88,171.4,2023-10,172.75,7115506,2023,0.009081321771736484,0.009081321771736484,ENERGY
BPCL,173.6,2023-10-06 05:30:00,174.5,172.0,2023-10,172.5,3717076,2023,0.007954479475120513,0.017108038434497264,ENERGY
BPCL,170.0,2023-10-09 05:30:00,170.83,168.08,2023-10,170.5,8740080,2023,-0.020737327188940058,-0.003984063745019917,ENERGY
BPCL,170.2,2023-10-10 05:30:00,171.3,169.6,2023-10,170.03,3572978,2023,0.0011764705882353343,-0.0028122802906022093,ENERGY
BPCL,171.28,2023-10-11 05:30:00,172.65,170.75,2023-10,171.1,4799512,2023,0.006345475910693343,0.0035153503632530114,ENERGY
BPCL,174.35,2023-10-12 05:30:00,175.18,172.03,2023-10,172.45,7703802,2023,0.017923867351704814,0.021502226388563583,ENERGY
BPCL,173.85,2023-10-13 05:30:00,175.3,173.53,2023-10,173.55,3981804,2023,-0.0028677946659019238,0.018572767752519592,ENERGY
BPCL,173.63,2023-10-16 05:30:00,174.23,171.0,2023-10,172.5,3262470,2023,-0.0012654587287891372,0.017283805952660325,ENERGY
BPCL,177.35,2023-10-17 05:30:00,178.85,173.35,2023-10,174.45,10443728,2023,0.02142486897425555,0.039078978204827974,ENERGY
BPCL,175.1,2023-10-18 05:30:00,178.25,174.43,2023-10,177.5,9162228,2023,-0.012686777558500117,0.02589641434262968,ENERGY
BPCL,176.85,2023-10-19 05:30:00,177.28,174.58,2023-10,174.75,5743188,2023,0.009994288977726917,0.03614951956878376,ENERGY
BPCL,173.2,2023-10-20 05:30:00,176.4,172.28,2023-10,175.3,4400690,2023,-0.020638959570257298,0.01476447152566207,ENERGY
BPCL,171.4,2023-10-23 05:30:00,173.65,170.83,2023-10,172.78,7813800,2023,-0.010392609699768962,0.0042184204359034805,ENERGY
BPCL,169.98,2023-10-25 05:30:00,173.25,169.25,2023-10,171.28,5429774,2023,-0.008284714119019876,-0.004101242090461699,ENERGY
BPCL,167.5,2023-10-26 05:30:00,169.48,165.73,2023-10,168.8,7743878,2023,-0.01458995175903044,-0.018631356925240206,ENERGY
BPCL,167.48,2023-10-27 05:30:00,169.13,167.0,2023-10,167.5,2996088,2023,-0.00011940298507473468,-0.0187485352706821,ENERGY
BPCL,173.45,2023-10-30 05:30:00,174.45,168.55,2023-10,169.0,21873188,2023,0.0356460472892286,0.016229200843683955,ENERGY
BPCL,174.63,2023-10-31 05:30:00,176.98,172.33,2023-10,174.18,10673186,2023,0.006803113289132412,0.023142723224748085,ENERGY
BPCL,178.45,2023-11-01 05:30:00,179.38,175.28,2023-11,175.28,13929780,2023,0.021874821050220428,0.045523787204124755,ENERGY
BPCL,180.28,2023-11-02 05:30:00,181.0,178.63,2023-11,180.48,10130432,2023,0.010254973381899735,0.05624560581204596,ENERGY
BPCL,180.75,2023-11-03 05:30:00,181.85,180.1,2023-11,180.58,5627900,2023,0.0026070556911470533,0.058999296929927336,ENERGY
BPCL,183.13,2023-11-06 05:30:00,184.58,180.68,2023-11,181.4,9072020,2023,0.013167358229598802,0.07294352003749704,ENERGY
BPCL,186.4,2023-11-07 05:30:00,186.83,183.1,2023-11,183.4,10702176,2023,0.017856167749686014,0.09210217951722521,ENERGY
BPCL,192.1,2023-11-08 05:30:00,193.95,187.03,2023-11,187.73,24020912,2023,0.03057939914163077,0.12549800796812738,ENERGY
BPCL,191.78,2023-11-09 05:30:00,195.33,191.4,2023-11,192.55,12843896,2023,-0.001665799062988027,0.12362315444105909,ENERGY
BPCL,192.03,2023-11-10 05:30:00,193.05,190.25,2023-11,190.9,4932486,2023,0.0013035770153300152,0.12508788375908098,ENERGY
BPCL,192.05,2023-11-12 05:30:00,194.0,191.58,2023-11,192.5,776810,2023,0.00010415039316780117,0.12520506210452287,ENERGY
BPCL,193.55,2023-11-13 05:30:00,194.35,191.75,2023-11,191.75,4838906,2023,0.007810466024472884,0.13399343801265506,ENERGY
BPCL,196.28,2023-11-15 05:30:00,196.7,193.58,2023-11,194.0,11266250,2023,0.01410488245931285,0.14998828216545568,ENERGY
BPCL,199.33,2023-11-16 05:30:00,200.65,196.5,2023-11,197.0,15416172,2023,0.015539025881393886,0.16785797984532436,ENERGY
BPCL,195.13,2023-11-17 05:30:00,203.55,194.63,2023-11,200.0,16380696,2023,-0.02107058646465665,0.14325052730255416,ENERGY
BPCL,196.0,2023-11-20 05:30:00,196.7,193.73,2023-11,195.33,4506882,2023,0.004458566084148963,0.14834778532927073,ENERGY
BPCL,194.0,2023-11-21 05:30:00,196.6,193.3,2023-11,196.0,4477214,2023,-0.010204081632653073,0.13662995078509454,ENERGY
BPCL,201.05,2023-11-22 05:30:00,201.4,195.55,2023-11,196.0,25730664,2023,0.0363402061855671,0.17793531755331582,ENERGY
BPCL,205.65,2023-11-23 05:30:00,206.75,200.33,2023-11,201.78,16239092,2023,0.022879880626709648,0.20488633700492098,ENERGY
BPCL,205.3,2023-11-24 05:30:00,206.5,203.5,2023-11,206.5,10975546,2023,-0.0017019207391197888,0.2028357159596903,ENERGY
BPCL,212.25,2023-11-28 05:30:00,212.95,206.55,2023-11,207.03,23186856,2023,0.033852898197759274,0.24355519100070255,ENERGY
BPCL,214.33,2023-11-29 05:30:00,217.23,209.35,2023-11,213.0,25208812,2023,0.009799764428739755,0.25574173892664587,ENERGY
BPCL,217.85,2023-11-30 05:30:00,219.38,214.53,2023-11,217.25,32721308,2023,0.016423272523678367,0.2763651277243959,ENERGY
BPCL,219.0,2023-12-01 05:30:00,221.2,216.7,2023-12,220.0,19278842,2023,0.0052788616020198464,0.28310288258729743,ENERGY
